Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Método de pesca;Horas_trabajadas_inf;Horas_trabajadas_sup;Peso_total_inf;Peso_total_sup;Profundidad_inf;Profundidad_sup;Costo_total_inf;Costo_total_sup;Ingresos_inf;Ingresos_sup
Caribe;Antioquia;Turbo marino;Nueva Colonia;Red de enmalle fija marina;12,71900005;89,27099762;17,54375;234;3,5;7,15;49000;455000;123200;1371500
Caribe;Antioquia;Turbo marino;Puerto El Waffe marino;Flecha;4,815999947;19,25819992;6,3;83,2;1,4;2,6;2450;51350;28350;416000
Caribe;Antioquia;Turbo marino;Puerto El Waffe marino;Palangre o espinel de fondo;15,16900005;28,1710001;19,6;36,4;5,6;10,4;87500;162500;313600;582400
Caribe;Antioquia;Turbo marino;Puerto El Waffe marino;Red de enmalle fija marina;8,345050044;83,19479988;18,2;176,15;2,1175;7,279999876;28000;473200;98000;995800
Caribe;Atlántico;Barranquilla;Las Flores;Atarraya;5,6;43,55;3,01000005;49,20499926;1,75;3,9;9800;44850;23415;369752,5
Caribe;Atlántico;Barranquilla;Las Flores;Línea de mano;10,96900005;29,7960001;1,819999933;29,9;1,4;2,6;4200;23400;15750;226265
Caribe;Atlántico;Barranquilla;Las Flores;Línea de mano cometa;2,8;26;1,75;25,85699945;1,4;15,6;3500;22100;19782;354172
Caribe;Atlántico;Barranquilla;Las Flores;Línea de mano fija marina;5,480999947;37,83260006;1,890000033;39,46799931;1,819999933;5,2;7000;27300;16243,5;298395,5
Caribe;Atlántico;Barranquilla;Las Flores;Palangre o espinel de fondo;4,9;15,6;0;113,880004;4,2;126,1;45500;213200;29162;752407,5
Caribe;Atlántico;Barranquilla;Las Flores;Palangre o espinel de superficie;5,747000027;16,25;0;142,1875;21,7;163,475;56000;343200;41083;983710
Caribe;Atlántico;Barranquilla;Las Flores;Red de enmalle de deriva marina;5,6;23,0880003;8,679999733;247;4,9;260;67900;292500;84000;1727050
Caribe;Atlántico;Barranquilla;Las Flores;Red de enmalle fija marina;5,6;23,35579998;3,863999987;276,8219992;7,7;124,8;85400;305500;75663;1813838
Caribe;Atlántico;Barranquilla;Tajamar Occidental;Chinchorro marino;3,5;6,5;343;637;7;13;70000;130000;3453800;6414200
Caribe;Atlántico;Barranquilla;Tajamar Occidental;Línea de mano;2,354799957;22,3210001;0;22,1;1,4;2,6;9100;20800;13020;176085
Caribe;Atlántico;Barranquilla;Tajamar Occidental;Línea de mano cometa;2,625;10,075;0;25,2199995;1,4;2,6;4200;20800;21976,5;279500
Caribe;Atlántico;Barranquilla;Tajamar Occidental;Red de enmalle de deriva marina;3,02400012;9,853999901;2,258200016;90,83100258;2,1;11,7;11200;208000;32900;740415
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Atarraya;0,518350008;2,612349907;0,600599995;21,19259981;3,5;6,5;;;23800;44200
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Chinchorro de jala playa;1,202599975;3,356600139;67,83455177;230,4945554;8,505;19,305;51800;189800;479344,6;1136800,6
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Línea de mano;0,93100003;15,6;0;23,13999901;2,1;111,8;700;130000;350;255450
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Línea de mano cometa;1,435;13,21840004;0;4,380999975;2,66;6,5;700;8580;5250;29640
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Palangre o espinel de fondo;3,882899952;12,28890009;0,815499973;28,77549906;9,695;37,895;46830;131430;141890;263510
Caribe;Atlántico;Puerto Colombia;Puerto Colombia;Red de enmalle de encierro marina;2,569000053;4,771000099;0;0;5,6;10,4;46900;87100;;
Caribe;Atlántico;Tubará;Puerto Velero;Atarraya;0,387800002;1,983800053;0;0;1,4;2,6;700;1300;;
Caribe;Atlántico;Tubará;Puerto Velero;Línea de mano;9,9575;33,82340004;10,15769998;199,2860922;21;105,3;104265;299975;79117,5;1468161,5
Caribe;Atlántico;Tubará;Puerto Velero;Nasas de Peces;4,716599858;20,88059989;0;0;28,525;70,525;67550;160550;;
Caribe;Atlántico;Tubará;Puerto Velero;Palangre o espinel de fondo;9,05625;32,50065001;5,581099918;48,56475121;8,05;91;19985;173615;45188,5;484711,5
Caribe;Atlántico;Tubará;Puerto Velero;Red de enmalle de encierro marina;0,721000005;7,69340004;0,761600008;28,18920002;3,08;22,88;8225;31135;18550;272330,5
Caribe;Bolívar;Cartagena De Indias;Agropez;Atarraya;5,369000053;14,0789999;9,625;114,4;2,8;26;16100;80600;36050;837200
Caribe;Bolívar;Cartagena De Indias;Agropez;Línea de mano;10,675;24,4789999;3,142999973;70,98;5,6;26;19425;152100;22540;459550
Caribe;Bolívar;Cartagena De Indias;Agropez;Línea de mano fija marina;6,3;22,9710001;4,2;67,665;6,3;52;23800;146900;36400;654810
Caribe;Bolívar;Cartagena De Indias;Agropez;Red de enmalle fija marina;6,3;24,05;3,85;76,31000099;5,6;53,82000198;18200;104000;31500;882375
Caribe;Bolívar;Cartagena De Indias;Arquimedes;Atarraya;3,555999947;10,5949995;2,45;69,46550129;2,8;20,8;4200;33800;9100;253500
Caribe;Bolívar;Cartagena De Indias;Arquimedes;Línea de mano;3,627400045;10,725;0;25,62625;4,2;32,5;2100;15600;2100;121387,5
Caribe;Bolívar;Cartagena De Indias;Arquimedes;Línea de mano fija marina;3,794000053;10,5039999;0;13;2,8;31,2;2100;15600;3500;100100
Caribe;Bolívar;Cartagena De Indias;Arquimedes;Red de enmalle fija marina;4,9;11,33600035;0,875;12,1875;1,75;31,85;2100;9750;3815;74945
Caribe;Bolívar;Cartagena De Indias;Bazurto;Atarraya;9,001999927;20,8;5,1450001;41,68125;7;24,05;10500;47125;44800;343200
Caribe;Bolívar;Cartagena De Indias;Bazurto;Línea de mano;7,507150159;50,78840202;7;167,5829988;7;52;21000;390000;47950;1387100
Caribe;Bolívar;Cartagena De Indias;Bazurto;Línea de mano fija marina;8,980999947;23,43900089;6,65;119,6;7;35,1;25620;215800;52500;1379820
Caribe;Bolívar;Cartagena De Indias;Bazurto;Red de enmalle de deriva marina;9,073050117;22,63820104;10,96025012;79,96299955;2,8;41,015;28000;93145;59115;388245
Caribe;Bolívar;Cartagena De Indias;Bazurto;Red de enmalle fija marina;8,980999947;49,11399841;7,915250254;155,870002;4,9;39;21000;249600;59405,5;1301755
Caribe;Bolívar;Cartagena De Indias;Champaché;Atarraya;7,02870019;32,63129978;10,01000013;104;2,309999967;21,06000099;18200;123500;40764,5;466635
Caribe;Bolívar;Cartagena De Indias;Champaché;Línea de mano;5,991650019;23,97264997;3,454500043;45,5;4,40300004;28,0800005;9100;42900;22092;284310
Caribe;Bolívar;Cartagena De Indias;Champaché;Línea de mano fija marina;5,053999853;29,575;2,1;51,05425129;3,780000067;35,48999901;2100;150800;11900;363733,5
Caribe;Bolívar;Cartagena De Indias;Champaché;Red de enmalle fija marina;3,619000053;24,25669977;2,1;32,54094982;2,519999933;21,06000099;2100;98800;13051,5;295418,5
Caribe;Bolívar;Cartagena De Indias;Codis;Atarraya;5,5475;18,85;2,939999866;26;2,8;24,7;7000;36400;30187,5;302575
Caribe;Bolívar;Cartagena De Indias;Codis;Línea de mano;3,58574996;12,69775021;0;18,525;4,2;27,3;1400;26715;3403,75;107250
Caribe;Bolívar;Cartagena De Indias;Codis;Línea de mano fija marina;3,730999947;19,9289999;0,605500007;40,0009996;4,9;22,1;2100;97500;8487,5;461500
Caribe;Bolívar;Cartagena De Indias;Codis;Red de enmalle fija marina;4,033399992;24,7;1,545250028;66,67049931;5,060999897;35,1;6478,5;81900;17570;676000
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Buceo marino mixto;3,205999947;10,2960001;2,45;24,7;2,8;16,9;0;46800;33078,5;468097,5
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Línea de mano correteo curricán o trolling;4,255999947;15,6;4,04075006;115,87875;8,4;127,075;31500;273650;54600;988000
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Línea de mano fija marina;3,5;15,925;2,8;71,5;5,6;169;0;266955;22400;912665
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Nasa de langostas;39,98399872;580,4526105;4,00399992;63,44;18,9;45,5;53480;303680;137200;2037750
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Nasas de Peces;4,195799904;42,1667981;5,25;69,29;9,1;182;0;238940;33740;617240
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Palangre o espinel de fondo;7,60375;16,75375;44,8525;131,8525;84,7;180,7;108797,5;328997,5;952577,5;1846877,5
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Palangre o espinel de superficie;7,994000053;14,8460001;11,50800037;21,37200069;88,2;163,8;120400;223600;155050;287950
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Red de enmalle de encierro marina;3,555999947;10,30640009;9,1;79,3260001;6,615;31,2;4550;35165;66780;558350
Caribe;Bolívar;Cartagena De Indias;Isla Fuerte;Red de enmalle fija marina;5,144299984;20,475;2,939999866;47,45;6,3;29,9;0;48750;0;315399,5
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Atarraya;2,275;9,1;0,7;15,92630022;1,05;3,25;0;10400;9800;163865
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Buceo marino mixto;1,96;10,14;2,38;15,6;5,6;13,52;4060;26000;35000;207480
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Chinchorro marino;2,065000033;11,7;1,218000007;188,1814964;3,5;19,5;0;110500;24500;1493960
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Línea de mano;4,086949949;24,505;3,5;70,31700094;6,3;24,7;15505;208000;36505;741617,5
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Línea de mano fija marina;3,5;20,23319961;3,102400045;60,08989994;7,7;51,47999802;42000;208000;46865;815295
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Palangre o espinel de fondo;4,9;22,1;0;52,31199921;1,4;19,5;560;78000;7665;252590
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Palangre o espinel de superficie;7,7;21,2289999;0;31,47950069;1,4;16,3800005;4200;59800;10500;286650
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Red de enmalle de deriva marina;4,2;7,8;10,5;19,5;1,4;2,6;21840;40560;147000;273000
Caribe;Bolívar;Cartagena De Indias;La Boquilla;Red de enmalle fija marina;4,9;20,6960001;0,986999977;39,88400089;1,05;19,5;0;68900;10500;358800
Caribe;Bolívar;Cartagena De Indias;La Punta;Buceo de caracol;4,447799931;17,77620022;2,808399992;33,28000099;1,05;2,6;2100;36400;5460;54600
Caribe;Bolívar;Cartagena De Indias;La Punta;Buceo marino mixto;5,019000053;20,55950026;2,160549942;25,79849923;1,05;7,020000124;11900;96655;12600;205042,5
Caribe;Bolívar;Cartagena De Indias;La Punta;Línea de mano;3,431400032;17,92180008;1,17600003;13,51999975;6,3;23,4;2100;18850;2940;88738
Caribe;Bolívar;Cartagena De Indias;La Punta;Línea de mano fija marina;3,9899999;11,86770012;2,45;20,86500087;5,039999866;18,7199995;2100;37700;10493;110786
Caribe;Bolívar;Cartagena De Indias;La Punta;Palangre o espinel de fondo;9,342900219;23,23035033;2,88015004;28,80539999;3,780000067;35,45099985;14700;89180;23989;207870
Caribe;Bolívar;Cartagena De Indias;La Punta;Red de enmalle fija marina;9,552199802;22,6590004;1,05;16,10960026;1,75;21,06000099;4200;63700;8400;157170
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Buceo marino mixto;1,982749987;7,3125;1,442000002;13,65649999;1,75;11,7;;;15960;133705
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Chinchorro marino;3,0975;8,385;2,275;15,925;2,8;6,37;18550;63700;16065;191880
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Línea de mano;2,8;11,05;0,35;19,10999975;2,8;20,8;1400;48100;3500;194772,5
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Línea de mano fija marina;2,8;9,034999752;1,120000017;18,2;4,9;20,8;3500;36400;9800;198900
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Nasas de Peces;33,73230009;243,9586485;11,78625;78,66949945;10,5;23,4;35035;71500;240922,5;1092780
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Palangre o espinel de fondo;2,87;30,68;0,91;33,77919903;2,8;18,72;350;26000;7420;193229,4
Caribe;Bolívar;Cartagena De Indias;Las Tenazas;Red de enmalle fija marina;5,6;10,4;1,021999968;5,641999997;6,3;11,7;;;3972,5;23172,5
Caribe;Bolívar;Cartagena De Indias;Locadía;Atarraya;3,920350008;9,1;1,966999943;9,18125;3,605;28,21;2625;11700;3867,5;19857,5
Caribe;Bolívar;Cartagena De Indias;Locadía;Línea de mano;3,5;10,47150027;0;16,46125;5,6;28,6;2100;13000;1400;76830
Caribe;Bolívar;Cartagena De Indias;Locadía;Línea de mano fija marina;3,85;20,15;0;23,01000099;5,6;24,7;0;65000;3150;217230
Caribe;Bolívar;Cartagena De Indias;Locadía;Red de enmalle fija marina;5,25;9,75;0,7;1,3;3,5;6,5;2100;3900;5600;10400
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Atarraya;4,255999947;17,55;3,666949999;104,6207462;2,1;36,4;3500;52000;10500;306956
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Buceo de caracol;3,470950003;20,4685001;2,065;15,795;1,0325;8,32;2100;13000;10325;78975
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Buceo marino mixto;4,2;11,21575007;2,135000008;12,89274971;1,05;7,8;1400;15405;13737,5;96476,25
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Línea de mano;3,269000053;21,45;0;28,35625;4,2;32,76000099;1400;48100;1750;141810,5
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Palangre o espinel de fondo;5,237400012;20,70964992;1,19;23,21344933;6,09;41,6;2100;27300;8050;154050
Caribe;Bolívar;Cartagena De Indias;Pasacaballos;Red de enmalle fija marina;3,246249967;23,54365006;0,963899999;25,93824983;1,4;28,6;1400;55900;7350;239479,5
Caribe;Bolívar;Santa Catalina;Ciénaga del Totumo;Atarraya;3,72400012;12,63600035;1,120000017;21,00474973;1,120000017;3,9;0;14300;0;118300
Caribe;Bolívar;Santa Catalina;Ciénaga del Totumo;Buceo de peces;2,457699959;8,603400164;1,273999953;26,7475;0,840000033;6,11;3080;15470;15960;133705
Caribe;Bolívar;Santa Catalina;Ciénaga del Totumo;Red de enmalle fija continental;5,374949956;15,52915024;1,273649991;21,86404981;1,190000033;2,6;4200;23400;0;167830
Caribe;Bolívar;Santa Catalina;Lomita Arena;Atarraya;2,226000047;8,995999789;3,710000134;31,47299931;1,4;4,55;1050;6500;7000;62140
Caribe;Bolívar;Santa Catalina;Lomita Arena;Buceo de peces;3,652950013;12,14265059;2,817499933;53,6575;3,4125;26;17290;123825;40600;924495
Caribe;Bolívar;Santa Catalina;Lomita Arena;Chinchorro marino;2,422000027;11,10199995;0;338,65;2,8;14,3;18200;117000;0;2548000
Caribe;Bolívar;Santa Catalina;Lomita Arena;Línea de mano;2,538200066;12,79069961;0;67,6520002;2,765;65;8995;113685;6475;793975
Caribe;Bolívar;Santa Catalina;Lomita Arena;Línea de mano fija marina;2,450699999;12,0198;0;91,78650188;14;127,4;16135;206570;21000;774930
Caribe;Bolívar;Santa Catalina;Lomita Arena;Palangre o espinel de fondo;10,95569992;23,93495022;2,22774997;41,61300055;7;52;13300;78000;12355;131040
Caribe;Bolívar;Santa Catalina;Lomita Arena;Palangre o espinel de superficie;11,64624953;24,60120034;0;20,37880003;4,2;12,805;16205;52910;25515;176085
Caribe;Bolívar;Santa Catalina;Lomita Arena;Red de enmalle de deriva marina;9,959599915;21,67359966;0;32,9939999;6,44;16,38;28000;74620;76545;337545
Caribe;Bolívar;Santa Catalina;Lomita Arena;Red de enmalle de encierro marina;2,226000047;10,1789999;0;125,579998;4,9;22,1;21000;92300;7420;1270100
Caribe;Bolívar;Santa Catalina;Lomita Arena;Red de enmalle fija marina;6,076000214;22,9710001;0;29,9;2,1;18,2;840;62400;4200;243100
Caribe;Chocó;Acandí;Copipa;Atarraya;0,505400004;24,85014997;0;80,275;1,4;19,5;2100;15600;42000;487500
Caribe;Chocó;Acandí;Copipa;Línea de mano;1,769599981;10,90505003;0;13,845;5,6;13;2100;11570;7000;148395
Caribe;Chocó;Acandí;Copipa;Línea de mano correteo curricán o trolling;2,456300044;12,49429977;0,0875;3,0875;8,68;25,48;9170;19370;24500;45500
Caribe;Chocó;Acandí;Copipa;Línea de mano fija marina;3,01875;8,72300005;0;26,325;4,9;15,6;3325;9100;24500;374920
Caribe;Chocó;Acandí;Copipa;Red de enmalle fija marina;4,979449949;23,36880003;0;13,52;4,9;19,5;0;21645;5250;207675
Caribe;Chocó;Acandí;Ica;Arpón;0,997850008;3,906499901;5,8625;15,6;5,6;12,61;9030;31915;85645;214500
Caribe;Chocó;Acandí;Ica;Atarraya;0,77350003;2,021500056;1,75;61,75;1,4;2,6;5635;11635;210000;390000
Caribe;Chocó;Acandí;Ica;Línea de mano;1,434649992;9,70125;0;26;5,6;23,4;4200;62010;21000;306150
Caribe;Chocó;Acandí;Ica;Línea de mano correteo curricán o trolling;1,805999947;6,505199995;0;11,7;7;39;9100;37732,5;12950;196560
Caribe;Chocó;Acandí;Ica;Línea de mano fija marina;1,47;5,07;10,2725;69,9725;5,18;18,98;11683;33163;205450;1399450
Caribe;Chocó;Acandí;Ica;Red de enmalle fija marina;8,75;23,71134969;0;104,845;4,9;39;9100;117000;21000;1420640
Caribe;Chocó;Acandí;Ica-Copipa;Buceo marino mixto;2,065;10,01390009;1,365;43,16;4,9;24,31;19740;127231;29260;923650
Caribe;Chocó;Acandí;Ica-Copipa;Línea de mano correteo curricán o trolling;4,410000134;8,190000248;14,31500053;26,58500099;4,9;9,1;19530;36270;405300;752700
Caribe;Chocó;Acandí;Ica-Copipa;Línea de mano fija marina;3,493699956;8,775;0;26;4,9;9,1;4200;40092;33600;488020
Caribe;Chocó;Acandí;Ica-Copipa;Red de enmalle fija marina;9,975;24,375;1,355899967;118,7680018;4,9;39;7560;148174;45640;1915160
Caribe;Chocó;Acandí;Playa Pescadores - Capurganá;Línea de mano;2,402400045;16,9;0;113,1;21;299;2100;204100;5950;1382745
Caribe;Chocó;Acandí;Playa Pescadores - Capurganá;Línea de mano fija marina;1,805999947;16,3539999;0;108,2380013;4,2;260;2100;280800;7000;1784874
Caribe;Chocó;Acandí;Puerto Playa - Capurganá;Línea de mano;2,45;15,8210001;0;84,5;21;260;4200;189800;9800;1076400
Caribe;Chocó;Acandí;Puerto Playa - Capurganá;Línea de mano fija marina;2,8;19,5;1,4;102,7;28;260;12600;227500;19600;1357200
Caribe;Chocó;Acandí;Sapzurro;Buceo de peces;1,439199996;11,04480025;0,21;27,4689994;3,92;16,9;0;71604;0;744965
Caribe;Chocó;Acandí;Sapzurro;Línea de mano correteo curricán o trolling;1,226050012;5,956599898;0;11,96;9,1;32,5;9100;33800;0;171600
Caribe;Chocó;Acandí;Sapzurro;Línea de mano fija marina;1,701000047;18,4210001;0,525;92,69;9,1;260;0;269620;0;2277782
Caribe;Chocó;Acandí;Sapzurro;Palangre o espinel de fondo;5,578999853;10,36099973;12,95;24,05;77;143;145180;269620;388500;721500
Caribe;Chocó;Acandí;Sapzurro;Red de enmalle de encierro marina;0,385000008;0,715000015;339,15;629,85;2,8;5,2;5600;10400;2305800;4282200
Caribe;Chocó;Acandí;Sapzurro;Red de enmalle fija marina;6,692350068;30,95625025;0,294000012;56,56625;9,1;32,5;4550;22880;0;1106040
Caribe;Chocó;Acandí;Villanueva;Arpón;1,3475;6,5975;3,745;15,145;5,6;10,4;14455;42055;52430;212030
Caribe;Chocó;Acandí;Villanueva;Línea de mano;2,3625;10,1789999;0;32,5;14;32,5;13300;60450;29820;455000
Caribe;Chocó;Acandí;Villanueva;Línea de mano correteo curricán o trolling;1,897000027;5,807749963;0,175;15,275;10,5;32,5;8400;41275;11200;216840
Caribe;Chocó;Acandí;Villanueva;Red de enmalle fija marina;9,345699949;17,8477;2,5725;8,8725;5,6;10,4;10675;25675;50225;134225
Caribe;Córdoba;Los Córdobas;Puerto Los Córdobas;Atarraya;0,744099985;4,724199973;0,239750002;2,6;0,777000018;11,7;0;0;0;26000
Caribe;Córdoba;Los Córdobas;Puerto Los Córdobas;Línea de mano fija marina;6,281800117;34,92840004;3,045;27,3;17,36;117;50204;202800;25200;577200
Caribe;Córdoba;Los Córdobas;Puerto Los Córdobas;Palangre o espinel de fondo;6,887650199;17,56430008;0;21,58;4,2;32,5;7000;65000;4900;251290
Caribe;Córdoba;Los Córdobas;Puerto Los Córdobas;Red de enmalle de deriva marina;5,761699696;22,35545089;1,631349946;101,7477459;10,5;78;32200;165100;19565;1396590
Caribe;Córdoba;Los Córdobas;Puerto Los Córdobas;Red de enmalle fija marina;4,362400012;18,525;0;40,35069942;2,1;27,3;0;65000;0;715130
Caribe;Córdoba;Moñitos;Barrio Santa Lucía;Línea de mano fija marina;4,072950029;22,53680033;1,1025;220,35;33,6;62,4;89950;348725;42700;2262000
Caribe;Córdoba;Moñitos;Barrio Santa Lucía;Red de enmalle fija marina;9,8;22,2039999;0;44,005;5,039999866;32,76000099;25900;114400;17990;596765
Caribe;Córdoba;Puerto Escondido;Casco urbano (Puerto Escondido);Línea de mano fija marina;7,298199949;15,8002;5,85375;13,50375;18,025;51,025;32655;99255;4777,5;168577,5
Caribe;Córdoba;Puerto Escondido;Casco urbano (Puerto Escondido);Palangre o espinel de fondo;9,401699963;22,32880003;2,065;16,77;6,58;24,57;10500;53950;0;186810
Caribe;Córdoba;Puerto Escondido;Casco urbano (Puerto Escondido);Red de enmalle de deriva marina;12,25;22,75;1,469999933;2,729999876;14;26;84000;156000;0;0
Caribe;Córdoba;Puerto Escondido;Casco urbano (Puerto Escondido);Red de enmalle fija marina;7,98;30,79180008;0;43,43039825;1,4;22,1;0;156000;0;664820
Caribe;Córdoba;San Antero;Bahía de Cispatá;Arpón;3,5;11,7;0;9,3275;1,05;3,9;2100;13000;4200;121745
Caribe;Córdoba;San Antero;Bahía de Cispatá;Atarraya;3,5;11,7;0,35;26;0,7;3,9;2100;17550;4200;141050
