Cuenca/Litoral;Departamento;Municipio;Sitio desembarco;Especie;Nejempl_inf;Nejempl_sup;Peso_total_inf;Peso_total_sup;Valor_inf;Valor_sup;Valor_x_kg_inf;Valor_x_kg_sup;kg_x_ind_inf;kg_x_ind_sup
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Boquillas;Triportheus magdalenae;5;10;0,083999998;15,6;0;28600;0;2600;0,041999999;0,182000001
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Ageneiosus pardalis;5;10;0,285250004;5,0375;962,5;26325;2800;7800;0,175;1,3
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Brycon moorei;5;10;0,286649989;1,560000062;0;3315;0;2762,5;0,090999997;0,378300012
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Caquetaia kraussii;5;10;0,43785;11,05;0;16900;0;2600;0;0,168999994
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Colossoma macropomum;5;10;0,35;11,245;0;40690;0;7800;0,083999998;3,9
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Curimata mivartii;5;10;0,629999983;20,4360006;700;38168;839,9985815;3250;0,0518;0,168999994
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Cynopotamus magdalenae;5;10;0,280000004;6,097000043;0;11700;0;3900;0,049;0,325
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Cyphocharax magdalenae;5;10;0,644000012;25,8699995;0;41444;0;2954,548975;0;0,117000005
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Hoplias malabaricus;5;10;0,531999993;12,2199995;0;47255;0;6093,75;0;0,325
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Megaleporinus muyscorum;5;10;0,320950004;5,739500105;0;15600;0;4555,734933;0;0,325
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Megalops atlanticus;5;10;0,385;4,55;1540;17810;2100;5200;0,385;2,47
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Oreochromis niloticus;5;10;0,265999997;21,5800005;0;109200;0;7800;0;0,442000005
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Panaque cochliodon;5;10;0,588000011;3,666000006;735;3705;717,5;1625;0,140000002;0,260000004
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Pimelodus grosskopfii;5;10;0,188649999;0,806649982;805;5005;2878,75;7978,75;0,03605;0,102049998
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Pimelodus yuma;5;10;0,300299995;3,1083;927,5;9327,5;2104,375;4054,375;0,057749999;0,165749994
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Plagioscion magdalenae;5;10;0,35;5,2;1050;15925;1272,726038;7800;0,077;1,319499981
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Prochilodus magdalenae;5;10;0,7;27,8199995;0;146250;0;10400;0,070000001;0,376999989
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Pseudopimelodus atricaudus;5;10;0,175;0,325;1750;3250;7000;13000;0,175;0,325
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Pseudoplatystoma magdaleniatum;5;10;0,35;8,696999764;0;49400;0;10400;0,140000002;1,560000062
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Salminus affinis;5;10;0,542500004;6,110000062;0;23400;0;5202,567468;0,063000003;0,168999994
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Sorubim cuspicaudus;5;10;0,35;5,381999826;0;34710;0;10155,07587;0,161000003;0,919099976
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Trachelyopterus insignis;5;10;1,540000033;2,860000062;700;1300;318,1849915;590,9149841;0,077;0,142999999
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Trichopodus pectoralis;5;10;0,770000017;42,09400139;0;71500;0;2999,996924;0;0,168999994
Magdalena;Bolívar;Santa Cruz De Mompox;Puerto Pozuelo - La Rinconada;Triportheus magdalenae;5;10;0,44799999;14,3;0;26000;0;3108,855721;0;0,142999999
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Ageneiosus pardalis;5;10;0,132999998;2,795000124;0;10920;0;7800;0,087499997;1,124499974
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Brycon moorei;5;10;0,183399999;2,170999983;0;0;0;0;0,161699998;0,535600003
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Caquetaia kraussii;5;10;0,167999996;6,5;0;15600;0;3900;0,055999999;0,260000004
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Colossoma macropomum;5;10;0,254800001;19,04890009;0;85566;0;6500;0,132999998;7,251400089
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Curimata mivartii;5;10;0,420000017;5,77199995;0;10868;0;2600;0,070000001;0,205399998
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Cynopotamus magdalenae;5;10;0,162050002;6,240000248;0;3900;0;998,5696332;0,090999997;0,429000017
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Cyphocharax magdalenae;5;10;0,470050011;74,4510001;0;127452;0;3378,649854;0;0,130000002
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Hoplias malabaricus;5;10;0,25200001;12,8699995;0;32825;0;3900;0,146999995;0,520000008
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Hypostomus wilsoni;5;10;0,7;5,3625;3290;22360;2800;7800;0,100450002;0,293150003
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Isorineloricaria tenuicauda;5;10;0,156100001;1,478100024;0;0;0;0;0,111300004;0,399100007
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Megaleporinus muyscorum;5;10;0,196000001;25,29474936;0;45500;0;5200;0,110249999;0,532999995
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Megalops atlanticus;5;10;1,231999993;2,287999988;0;0;0;0;1,225;2,275
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Oreochromis niloticus;5;10;0,385000008;32,64820066;0;157820;0;9081,066909;0;0,975
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Piaractus brachypomus;5;10;1,259999967;2,339999938;5040;9360;2800;5200;1,259999967;2,339999938
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Pimelodus yuma;5;10;0,276149996;34,14060036;0;94841,5;0;5200;0,049;0,299000005
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Plagioscion magdalenae;5;10;0,256550006;14,53270018;0;77350;0;9154,884121;0,119000001;1,447550014
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Prochilodus magdalenae;5;10;0,44799999;17,80999975;0;117000;0;14300;0,105000004;0,584999985
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Pseudopimelodus atricaudus;5;10;0,277900003;3,575649968;0;21580;0;9645,362156;0,243949997;0,984750002
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Pseudoplatystoma magdaleniatum;5;10;0,293999991;11,73509969;0;68237;0;11700;0,175;2,519400061
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Sorubim cuspicaudus;5;10;0,293999991;16,91040024;0;100100;0;9100;0;1,625
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Trachelyopterus insignis;5;10;0,428749998;2,339999977;0;0;0;0;0,132999998;0,451750005
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Trichopodus pectoralis;5;10;0,137199997;5,655;0;5304;0;2653,526262;0,055999999;0,204099999
Magdalena;Bolívar;Santa Cruz De Mompox;San Nicolás (Santa Cruz De Mompox);Triportheus magdalenae;5;10;0,217000002;66,10499802;0;132210;0;3250;0,049;0,182000001
Magdalena;Bolívar;Simití;Puerto Simití;Ageneiosus pardalis;5;10;0,222600009;3,315;0;21840;0;11440;0,222600009;1,367599998
Magdalena;Bolívar;Simití;Puerto Simití;Brycon moorei;5;10;0,208600008;2,822950097;0;16913;0;7956,564561;0,180249993;1,95
Magdalena;Bolívar;Simití;Puerto Simití;Caquetaia kraussii;5;10;0,629999983;7,098000174;735;39312;483,5516132;7670;0,070000001;0,395199999
Magdalena;Bolívar;Simití;Puerto Simití;Colossoma macropomum;5;10;0,535500011;3,16875;0;21255;0;9750;0,535500011;3,16875
Magdalena;Bolívar;Simití;Puerto Simití;Curimata mivartii;5;10;0,386750007;10,5300005;218,75;40560;593,2220154;6498,732532;0;0,260000004
Magdalena;Bolívar;Simití;Puerto Simití;Cyphocharax magdalenae;5;10;10,5;19,5;16800;31200;1120;2080;0,070000001;0,130000002
Magdalena;Bolívar;Simití;Puerto Simití;Hoplias malabaricus;5;10;0,181999993;6,5;0;15600;0;3900;0,126000005;0,740999991
Magdalena;Bolívar;Simití;Puerto Simití;Hypostomus hondae;5;10;0,189000008;2,196999989;929,25;10400;3432,796548;6500;0,157850001;0,753999978
Magdalena;Bolívar;Simití;Puerto Simití;Megaleporinus muyscorum;5;10;0,25200001;5,2;0;12155;0;6500;0,098;0,376999989
Magdalena;Bolívar;Simití;Puerto Simití;Oreochromis niloticus;5;10;0,7;14,44300017;0;98020;0;10400;0,161000003;0,675999975
Magdalena;Bolívar;Simití;Puerto Simití;Pimelodus yuma;5;10;0,385000008;5,2;1400;29120;2701,754932;9082,312256;0,049;0,221000002
Magdalena;Bolívar;Simití;Puerto Simití;Plagioscion magdalenae;5;10;0,392000002;8,320000124;1540;34450;2701,754932;10400;0,217000002;2,125499988
Magdalena;Bolívar;Simití;Puerto Simití;Prochilodus magdalenae;5;10;0,909999967;27,85510031;0;148245,5;0;9100;0,077;0,299000005
Magdalena;Bolívar;Simití;Puerto Simití;Pseudoplatystoma magdaleniatum;5;10;0,377650013;5,603000236;0;44824;0;10400;0,300650004;3,288999963
Magdalena;Bolívar;Simití;Puerto Simití;Salminus affinis;5;10;0,146999995;3,59125;0;19945,25;0;9254,480942;0,146999995;0,763749981
Magdalena;Bolívar;Simití;Puerto Simití;Sorubim cuspicaudus;5;10;0,310099996;8,498750062;0;65520;0;10400;0,214550004;2,058550051
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Ageneiosus pardalis;5;10;1,225;2,275;14700;27300;8400;15600;1,225;2,275
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Brycon moorei;5;10;1,1375;6,90625;22750;129675;12600;26000;0,91875;2,6
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Hoplias malabaricus;5;10;1,77625;4,17625;7787,5;40787,5;3010;12610;0,475999984;1,585999998
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Hypostomus hondae;5;10;0,56875;6,3375;1925;57850;2000,001471;12350;0,136500003;1,21875
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Ichthyoelephas longirostris;5;10;0,735;4,485;8050;48750;7000;18200;0,525;1,56
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Isorineloricaria tenuicauda;5;10;0,982799997;7,8;5880;46800;3614,545225;7800;0,110600003;0,975
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Piaractus brachypomus;5;10;0,805;13,13;7280;155220;4600,002422;15600;0,718199999;12,545
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Pimelodus grosskopfii;5;10;2,1;28,7625;25200;351000;7700;20800;0;0,282749997
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Pimelodus yuma;5;10;1,8025;124,8;21000;1497600;6300;15600;0;0,178099999
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Prochilodus magdalenae;5;10;1,79375;31,2;21000;317850;6300;15600;0;0,334749991
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Pseudopimelodus atricaudus;5;10;1,2075;10,855;6755;70005;3569,999316;16340,00431;0,231000009;1,727700003
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Pseudopimelodus magnus;5;10;1,12875;4,72875;6772,5;28372,5;4200;7800;0,210350008;0,402350004
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Pseudoplatystoma magdaleniatum;5;10;1,75;44,0375;24500;716625;7700;26000;0;11,375
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Salminus affinis;5;10;0,79625;6,32125;5617,5;87993,75;4141,66792;24570;0,575049998;3,164200082
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Sorubim cuspicaudus;5;10;0,906849999;22,60375;12372,5;280800;6663,999316;20800;0;2,6
Magdalena;Boyacá;Puerto Boyacá;Muelle Pescadores (Puerto Boyacá);Sternopygus aequilabiatus;5;10;1,05;7,41;6615;46020;3920;13000;0,315;2,275
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Hypostomus hondae;5;10;1,47;5,07;14175;32175;4506,25;12756,25;0,095899997;0,341900013
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Piaractus brachypomus;5;10;9,905;21,905;81620;259220;5740;15340;6,1425;17,8425
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Pimelodus grosskopfii;5;10;1,925;28,1125;23100;365462,5;8400;18200;0,094500001;0,2535
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Pimelodus yuma;5;10;1,4;73,775;16800;952380;7000;20714,90542;0,041999999;0,199550003
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Prochilodus magdalenae;5;10;1,6975;26,91;20370;308880;6790;16380;0,070000001;0,373750004
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Pseudopimelodus atricaudus;5;10;1,02375;6,87375;8575;68575;5670;12870;0,289800003;1,5678
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Pseudoplatystoma magdaleniatum;5;10;2,975;78,8125;41650;978120;7564,999805;18200;1,25825001;9,061000037
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Salminus affinis;5;10;1,4525;9,62;14525;96200;7000;13000;0,52990001;1,729000056
Magdalena;Boyacá;Puerto Boyacá;Plaza de mercado (Puerto Boyacá);Sorubim cuspicaudus;5;10;2,975;48,2625;33600;635700;5950;18200;0,448;2,925
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Ageneiosus pardalis;5;10;0,979999983;1,819999969;15680;29120;11200;20800;0,979999983;1,819999969
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Brycon moorei;5;10;1,05;17,745;19971;354900;9520;28860;0,835100001;3,109600134
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Curimata mivartii;5;10;2,87;20,89620022;31080;264238;6518,45332;16899,75574;0,083999998;0,195000008
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Cynopotamus magdalenae;5;10;1,187549998;7,330050123;7595;64831;4200;15606,68497;0,03465;0,31395001
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Isorineloricaria tenuicauda;5;10;0,691249998;19,6625;4147,5;157300;4185,933606;10702,71481;0,1645;0,812500019
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Panaque cochliodon;5;10;1,234800024;11,53100004;11340;132288;4614,323745;18460;0,205099996;1,900600008
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Piaractus brachypomus;5;10;2,835;7,02;45080;103610;9800;25220;2,0125;5,785
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Pimelodus grosskopfii;5;10;3,0625;40,3;53025;719225;9800;28600;0;0,224250004
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Pimelodus yuma;5;10;2,45;308,1;29400;1919580;3500;18200;0;0,117000005
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Prochilodus magdalenae;5;10;3,325;67,6;46550;891800;8400;18200;0;0,182000001
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Pseudopimelodus magnus;5;10;0,641199989;5,875999851;3794;35256;4155,237871;7828,360693;0,106399999;0,865799996
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Pseudoplatystoma magdaleniatum;5;10;2,45;51,9610001;41667,5;994175;11200;28600;1,4;13
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Salminus affinis;5;10;1,14625;18,80775015;23870;375667,5;12280,80103;27170;0,28875;2,42125
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Sorubim cuspicaudus;5;10;1,378999999;28,6;22050;438750;9595,001685;24706,85864;0,323749999;1,95
Magdalena;Boyacá;Puerto Boyacá;Puerto Boyacá;Sternopygus aequilabiatus;5;10;1,140999997;13,89375;7472,5;111150;4200;10400;0;2,339999938
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Ageneiosus pardalis;5;10;0,613200008;8,247199821;7070;108030;6366,957666;20800;0,424900012;3,495700045
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Brycon moorei;5;10;0,998549991;13;12110;188370;6755;26910;0,408099986;4,144399984
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Colossoma macropomum;5;10;1,367799997;12,17840004;10780;108680;4480;12987,65;1,367799997;12,17840004
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Curimata mivartii;5;10;2,809800007;60,97;3507;73164;700;2598,895;0,077;0,299000005
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Cynopotamus magdalenae;5;10;0,630000004;1,872000036;1435;3835;1437,605018;2971,733167;0,114099998;0,282099998
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Hypostomus hondae;5;10;2,59;9,49;6230;56030;1540;7540;0,158199999;0,434200004
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Hypostomus niceforoi;5;10;7,7;14,3;52360;97240;4760;8840;0,063000003;0,117000005
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Ichthyoelephas longirostris;5;10;0,429099999;23,79;4725;285480;5635;15600;0,247450001;2,060500034
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Isorineloricaria tenuicauda;5;10;0,7;10,3675;2800;50505;1400;10398,14944;0;0,376999989
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Megaleporinus muyscorum;5;10;2,625;72,9300005;2520;65975;551,9220154;2600;0;0,279499995
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Oreochromis niloticus;5;10;1,855700066;6,921200156;7070;27170;2646,638357;5189,328289;0,094499997;0,2808
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Panaque cochliodon;5;10;2,265199943;5,405400052;16800;51870;4479,455518;12455,3;0,181999993;0,652599967
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Piaractus brachypomus;5;10;1,4;16,0225;14000;128180;4900;13000;0,257249988;15,145
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Pimelodus grosskopfii;5;10;1,05;65,65;7000;581776;2800;26000;0;0,415999991
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Pimelodus yuma;5;10;1,659699936;155,61;10640;1128920;2827,582085;13000;0;0,130000002
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Plagioscion magdalenae;5;10;2,1;3,9;27300;50700;9100;16900;0,231000009;0,429000017
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Prochilodus magdalenae;5;10;2,1;85,8;6356;401648;840;20800;0;0,559000009
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Pseudopimelodus atricaudus;5;10;2,52;6,318000112;24570;62010;5740;13000;2,52;6,318000112
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Pseudoplatystoma magdaleniatum;5;10;2,1;55,9;26162,5;745940;7000;26865,30793;0;10,4
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Rhamdia guatemalensis;5;10;0,909999967;1,689999938;5600;10400;4307,695068;8000,005127;0,090999997;0,168999994
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Salminus affinis;5;10;1,435;9,62;14112;66690;4200;20280;0,182;3,191499994
Magdalena;Boyacá;Puerto Boyacá;Puerto Serviez;Sorubim cuspicaudus;5;10;1,05;27,11020012;11718;318500;5600;20800;0;1,95
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Ageneiosus pardalis;5;10;0,8925;6,3375;13702,5;101790;10570;23140;0,503300017;1,9175
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Brycon moorei;5;10;2,00375;5,2;40075;104000;14000;26000;1,004849997;2,6
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Hoplias malabaricus;5;10;1,75;3,25;10500;19500;4200;7800;0,440999997;0,818999994
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Hypostomus hondae;5;10;0,53375;7,7675;2607,5;23400;2067,691838;7800;0,248850008;1,877849999
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Isorineloricaria tenuicauda;5;10;2,52;11,44;15120;68640;4200;7800;0,177799997;0,561599999
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Panaque cochliodon;5;10;1,225;2,275;7350;13650;4200;7800;1,225;2,275
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Piaractus brachypomus;5;10;1,031449997;4,10345;10758,125;25683,125;4477,310315;13985,00026;0,296799998;0,878799997
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Pimelodus grosskopfii;5;10;2,1;27,2025;25200;435922,5;7633,889341;23400;0;0,369199991
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Pimelodus yuma;5;10;1,75;80,62600159;21000;942240;6999,585469;15600;0,041999999;0,231400008
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Prochilodus magdalenae;5;10;2,1;39;22435;390000;6629,997773;18010,00208;0;0,3211
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Pseudopimelodus atricaudus;5;10;1,254750022;8,6775;6641,25;62790;3255;13000;0,195300004;1,223300023
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Pseudopimelodus magnus;5;10;1,015;4,42;6090;26520;4200;7800;0,182000002;1,403999994
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Pseudoplatystoma magdaleniatum;5;10;2,1;38,35;24500;666900;8145,452246;26000;0,979999983;12,025
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Salminus affinis;5;10;1,0325;10,2375;10325;109687,5;6533,334678;19890;0,764399997;3,315
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Sorubim cuspicaudus;5;10;1,225;26,91;15960;312780;6676,44332;21320;0,246400003;2,6
Magdalena;Boyacá;Puerto Boyacá;Puerto de los Jhonsons (Puerto Boyacá);Sternopygus aequilabiatus;5;10;0,943249997;9,75;5250;58500;4025;11050;0;2,35625
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Ageneiosus pardalis;5;10;0,7;1,3;5600;11570;5600;11570;0,385;1,3
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Brycon moorei;5;10;0,7;18,85;7455;198055;6755;18200;0,464100002;3,03875
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Chaetostoma brevilabiatum;5;10;0,210000008;0,390000015;0;0;0;0;0,210000008;0,390000015
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Colossoma macropomum;5;10;3,57;15,05399978;35910;150930;7000;13585;1,472099973;15,05399978
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Ichthyoelephas longirostris;5;10;1,4;26,39;11200;256620;5600;15600;0;2,417999957
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Isorineloricaria tenuicauda;5;10;3,289999866;6,109999752;19740;36660;4200;7800;0,202999994;0,376999989
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Megaleporinus muyscorum;5;10;0,7;120,575;743,75;172250;906,2497406;10075;0;0,770250021
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Panaque cochliodon;5;10;1,05;1,95;10500;19500;7000;13000;0,525;0,975
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Piaractus brachypomus;5;10;0,766500016;9,119500012;7682,5;78650;5565;15600;0;5,498999777
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Pimelodus grosskopfii;5;10;0,651000003;34,9375;7668,5;213005;3955;18655;0;0,825500015
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Pimelodus yuma;5;10;2,124499952;41,45699883;21245;414570;4970;13307,89738;0,03885;0,147549998
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Prochilodus magdalenae;5;10;1,4;64,3825;8172,5;200265;999,9989624;13000;0;0,559000009
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Pseudopimelodus atricaudus;5;10;1,155;8,645;9240;69160;4946,668262;10400;0,2625;4,81
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Pseudoplatystoma magdaleniatum;5;10;1,4;70,62899891;16800;843960;5600;23400;0;11,80075038
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Salminus affinis;5;10;0,629999983;12,35;5040;98800;4799,998096;15600;0;3,575
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Sorubim cuspicaudus;5;10;1,149749988;23,4;14000;252759;5600;20800;0;2,080000031
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Sternopygus aequilabiatus;5;10;1,05;8,645;2940;37180;980;6500;0;2,294499981
Magdalena;Caldas;La Dorada;Buenavista (La Dorada);Triportheus magdalenae;5;10;0,909999967;1,689999938;1820;3380;1400;2600;0,153999999;0,285999998
Magdalena;Caldas;La Dorada;La Charca de Guarinocito;Astyanax magdalenae;5;10;0,7;24,05;2100;62400;1400;7800;0,041999999;0,195000008
